2001.1796246648794, 2.7692307692307736
2003.2171581769437, 3.3286713286713336
2003.8069705093835, 3.8881118881118937
2004.0214477211796, 4.783216783216787
2005.5764075067025, 4.783216783216787
2007.5067024128687, 5.45454545454546
2008.686327077748, 5.7902097902097935
2008.9544235924934, 6.461538461538467
2009.4369973190348, 6.909090909090914
2009.9195710455765, 7.91608391608392
2010.6166219839142, 8.139860139860147
2010.8310991957105, 8.363636363636367
2011.7426273458445, 11.048951048951047
2011.723016582266, 10.032116032116022
2015.4155495978553, 11.521367521367516
2017.0911528150134, 12.104118104118093
2018.0841028696257, 12.363118363118353
2018.4254294508987, 12.622118622118613
2018.5805778969318, 13.269619269619263
2018.7977857213782, 15.730121730121716
2019.3563201270977, 16.442372442372438
2019.7286763975774, 17.413623413623405
